epoch,step,loss,learning_rate
12.12962962962963,1310,2.4494,1.9757592592592595e-05
12.222222222222221,1320,2.6389,1.9755740740740742e-05
12.314814814814815,1330,2.555,1.9753888888888892e-05
12.407407407407407,1340,2.4801,1.975203703703704e-05
12.5,1350,2.627,1.9750185185185185e-05
12.592592592592592,1360,2.5822,1.9748333333333335e-05
12.685185185185185,1370,2.5535,1.9746481481481482e-05
12.777777777777779,1380,2.5761,1.974462962962963e-05
12.87037037037037,1390,2.6883,1.974277777777778e-05
12.962962962962964,1400,2.3434,1.9740925925925926e-05
13.055555555555555,1410,2.6426,1.9739074074074076e-05
13.148148148148149,1420,2.5668,1.9737222222222223e-05
13.24074074074074,1430,2.6001,1.9735370370370373e-05
13.333333333333334,1440,2.4005,1.973351851851852e-05
13.425925925925926,1450,2.5987,1.973166666666667e-05
13.518518518518519,1460,2.3176,1.9729814814814816e-05
13.61111111111111,1470,2.4869,1.9727962962962966e-05
13.703703703703704,1480,2.5446,1.9726111111111113e-05
13.796296296296296,1490,2.3926,1.9724259259259263e-05
13.88888888888889,1500,2.4116,1.972240740740741e-05
13.981481481481481,1510,2.3927,1.9720555555555557e-05
14.074074074074074,1520,2.5315,1.9718703703703707e-05
14.166666666666666,1530,2.5256,1.9716851851851853e-05
14.25925925925926,1540,2.383,1.9715000000000004e-05
14.351851851851851,1550,2.4871,1.971314814814815e-05
14.444444444444445,1560,2.311,1.9711296296296297e-05
14.537037037037036,1570,2.3519,1.9709444444444447e-05
14.62962962962963,1580,2.2316,1.9707592592592594e-05
14.722222222222221,1590,2.4747,1.970574074074074e-05
14.814814814814815,1600,2.2601,1.970388888888889e-05
14.907407407407408,1610,2.4703,1.9702037037037037e-05
15.0,1620,2.3715,1.9700185185185187e-05
15.092592592592593,1630,2.3936,1.9698333333333334e-05
15.185185185185185,1640,2.3294,1.9696481481481484e-05
15.277777777777779,1650,2.2775,1.969462962962963e-05
15.37037037037037,1660,2.1893,1.9692777777777778e-05
15.462962962962964,1670,2.3912,1.9690925925925928e-05
15.555555555555555,1680,2.3054,1.9689074074074075e-05
15.648148148148149,1690,2.3098,1.9687222222222225e-05
15.74074074074074,1700,2.2847,1.968537037037037e-05
15.833333333333334,1710,2.3748,1.968351851851852e-05
15.925925925925926,1720,2.417,1.9681666666666668e-05
16.01851851851852,1730,2.2923,1.967981481481482e-05
16.11111111111111,1740,2.2884,1.9677962962962965e-05
16.203703703703702,1750,2.4037,1.9676111111111115e-05
16.296296296296298,1760,2.3148,1.9674259259259262e-05
16.38888888888889,1770,2.272,1.967240740740741e-05
16.48148148148148,1780,2.2964,1.967055555555556e-05
16.574074074074073,1790,2.3532,1.9668703703703705e-05
16.666666666666668,1800,2.1869,1.9666851851851852e-05
16.75925925925926,1810,2.2656,1.9665000000000002e-05
16.85185185185185,1820,2.2038,1.966314814814815e-05
16.944444444444443,1830,2.1873,1.9661296296296296e-05
17.037037037037038,1840,2.1324,1.9659444444444446e-05
17.12962962962963,1850,2.179,1.9657592592592593e-05
17.22222222222222,1860,2.2825,1.9655740740740743e-05
17.314814814814813,1870,2.2607,1.965388888888889e-05
17.40740740740741,1880,2.3058,1.965203703703704e-05
17.5,1890,2.2343,1.9650185185185186e-05
17.59259259259259,1900,2.1473,1.9648333333333336e-05
17.685185185185187,1910,2.1558,1.9646481481481483e-05
17.77777777777778,1920,2.2501,1.964462962962963e-05
17.87037037037037,1930,2.0998,1.964277777777778e-05
17.962962962962962,1940,2.1587,1.9640925925925927e-05
18.055555555555557,1950,2.2556,1.9639074074074077e-05
18.14814814814815,1960,2.1923,1.9637222222222223e-05
18.24074074074074,1970,2.23,1.9635370370370374e-05
18.333333333333332,1980,2.1895,1.963351851851852e-05
18.425925925925927,1990,2.3009,1.963166666666667e-05
18.51851851851852,2000,2.1177,1.9629814814814817e-05
18.61111111111111,2010,2.0849,1.9627962962962964e-05
18.703703703703702,2020,2.0932,1.9626111111111114e-05
18.796296296296298,2030,2.0963,1.962425925925926e-05
18.88888888888889,2040,2.0592,1.9622407407407407e-05
18.98148148148148,2050,2.1113,1.9620555555555558e-05
19.074074074074073,2060,2.0839,1.9618703703703704e-05
19.166666666666668,2070,2.0789,1.961685185185185e-05
19.25925925925926,2080,2.0834,1.9615e-05
19.35185185185185,2090,2.0244,1.9613148148148148e-05
19.444444444444443,2100,1.9889,1.9611296296296298e-05
19.537037037037038,2110,2.0293,1.9609444444444445e-05
19.62962962962963,2120,2.0722,1.9607592592592595e-05
19.72222222222222,2130,2.1461,1.960574074074074e-05
19.814814814814813,2140,2.1693,1.960388888888889e-05
19.90740740740741,2150,2.1809,1.960203703703704e-05
20.0,2160,1.9694,1.960018518518519e-05
20.09259259259259,2170,2.0339,1.9598333333333335e-05
20.185185185185187,2180,2.0422,1.9596481481481485e-05
20.27777777777778,2190,1.9703,1.9594629629629632e-05
20.37037037037037,2200,2.0286,1.959277777777778e-05
20.462962962962962,2210,2.1245,1.959092592592593e-05
20.555555555555557,2220,2.0745,1.9589074074074076e-05
20.64814814814815,2230,2.0329,1.9587222222222226e-05
20.74074074074074,2240,2.02,1.9585370370370372e-05
20.833333333333332,2250,2.0569,1.958351851851852e-05
20.925925925925927,2260,2.1455,1.958166666666667e-05
21.01851851851852,2270,1.9591,1.9579814814814816e-05
21.11111111111111,2280,2.1004,1.9577962962962963e-05
21.203703703703702,2290,1.9485,1.9576111111111113e-05
21.296296296296298,2300,2.0007,1.957425925925926e-05
21.38888888888889,2310,2.0059,1.957240740740741e-05
21.48148148148148,2320,2.0081,1.9570555555555556e-05
21.574074074074073,2330,2.125,1.9568703703703703e-05
21.666666666666668,2340,2.0976,1.9566851851851853e-05
21.75925925925926,2350,2.14,1.9565e-05
21.85185185185185,2360,1.8347,1.956314814814815e-05
21.944444444444443,2370,1.9293,1.9561296296296297e-05
22.037037037037038,2380,1.9177,1.9559444444444447e-05
22.12962962962963,2390,1.9314,1.9557592592592594e-05
22.22222222222222,2400,1.9784,1.9555740740740744e-05
22.314814814814813,2410,1.8204,1.955388888888889e-05
22.40740740740741,2420,1.9602,1.955203703703704e-05
22.5,2430,1.896,1.9550185185185187e-05
22.59259259259259,2440,2.0436,1.9548333333333337e-05
22.685185185185187,2450,1.9184,1.9546481481481484e-05
22.77777777777778,2460,1.8309,1.954462962962963e-05
22.87037037037037,2470,1.9642,1.954277777777778e-05
22.962962962962962,2480,1.9873,1.9540925925925928e-05
23.055555555555557,2490,2.0315,1.9539074074074074e-05
23.14814814814815,2500,1.876,1.9537222222222224e-05
23.24074074074074,2510,1.8639,1.953537037037037e-05
23.333333333333332,2520,1.8198,1.9533518518518518e-05
23.425925925925927,2530,1.8717,1.9531666666666668e-05
23.51851851851852,2540,1.7363,1.9529814814814815e-05
23.61111111111111,2550,1.9265,1.9527962962962965e-05
23.703703703703702,2560,1.7842,1.952611111111111e-05
23.796296296296298,2570,1.9749,1.952425925925926e-05
23.88888888888889,2580,1.955,1.952240740740741e-05
23.98148148148148,2590,2.0762,1.952055555555556e-05
24.074074074074073,2600,1.9429,1.9518703703703705e-05
24.166666666666668,2610,1.8674,1.9516851851851852e-05
24.25925925925926,2620,1.7721,1.9515000000000002e-05
24.35185185185185,2630,1.8831,1.951314814814815e-05
24.444444444444443,2640,1.8446,1.95112962962963e-05
24.537037037037038,2650,1.7943,1.9509444444444446e-05
24.62962962962963,2660,1.8072,1.9507592592592596e-05
24.72222222222222,2670,1.7545,1.9505740740740742e-05
24.814814814814813,2680,1.8677,1.9503888888888893e-05
24.90740740740741,2690,1.854,1.950203703703704e-05
25.0,2700,1.9791,1.9500185185185186e-05
25.09259259259259,2710,1.783,1.9498333333333336e-05
25.185185185185187,2720,1.8673,1.9496481481481483e-05
25.27777777777778,2730,1.887,1.949462962962963e-05
25.37037037037037,2740,1.7159,1.949277777777778e-05
25.462962962962962,2750,1.8148,1.9490925925925926e-05
25.555555555555557,2760,1.7889,1.9489074074074073e-05
25.64814814814815,2770,1.7316,1.9487222222222223e-05
25.74074074074074,2780,1.7951,1.948537037037037e-05
25.833333333333332,2790,1.782,1.948351851851852e-05
25.925925925925927,2800,1.8026,1.9481666666666667e-05
26.01851851851852,2810,1.8119,1.9479814814814817e-05
26.11111111111111,2820,1.813,1.9477962962962964e-05
26.203703703703702,2830,1.7051,1.9476111111111114e-05
26.296296296296298,2840,1.6823,1.947425925925926e-05
26.38888888888889,2850,1.882,1.947240740740741e-05
26.48148148148148,2860,1.7983,1.9470555555555557e-05
26.574074074074073,2870,1.7801,1.9468703703703707e-05
26.666666666666668,2880,1.8627,1.9466851851851854e-05
26.75925925925926,2890,1.7082,1.9465e-05
26.85185185185185,2900,1.7428,1.946314814814815e-05
26.944444444444443,2910,1.7061,1.9461296296296298e-05
27.037037037037038,2920,1.6804,1.9459444444444448e-05
27.12962962962963,2930,1.8272,1.9457592592592594e-05
27.22222222222222,2940,1.6209,1.945574074074074e-05
27.314814814814813,2950,1.8535,1.945388888888889e-05
27.40740740740741,2960,1.6978,1.9452037037037038e-05
27.5,2970,1.6193,1.9450185185185185e-05
27.59259259259259,2980,1.7469,1.9448333333333335e-05
27.685185185185187,2990,1.6527,1.944648148148148e-05
27.77777777777778,3000,1.7362,1.9444629629629632e-05
27.87037037037037,3010,1.6413,1.944277777777778e-05
27.962962962962962,3020,1.7929,1.9440925925925925e-05
28.055555555555557,3030,1.603,1.9439074074074075e-05
28.14814814814815,3040,1.7192,1.9437222222222222e-05
28.24074074074074,3050,1.6903,1.9435370370370372e-05
28.333333333333332,3060,1.5586,1.943351851851852e-05
28.425925925925927,3070,1.7309,1.943166666666667e-05
28.51851851851852,3080,1.664,1.9429814814814816e-05
28.61111111111111,3090,1.6144,1.9427962962962966e-05
28.703703703703702,3100,1.8425,1.9426111111111113e-05
28.796296296296298,3110,1.6195,1.9424259259259263e-05
28.88888888888889,3120,1.5525,1.942240740740741e-05
28.98148148148148,3130,1.8139,1.942055555555556e-05
29.074074074074073,3140,1.7343,1.9418703703703706e-05
29.166666666666668,3150,1.6532,1.9416851851851853e-05
29.25925925925926,3160,1.6024,1.9415000000000003e-05
29.35185185185185,3170,1.5638,1.941314814814815e-05
29.444444444444443,3180,1.6512,1.9411296296296296e-05
29.537037037037038,3190,1.5585,1.9409444444444447e-05
29.62962962962963,3200,1.637,1.9407592592592593e-05
29.72222222222222,3210,1.6349,1.940574074074074e-05
29.814814814814813,3220,1.6488,1.940388888888889e-05
29.90740740740741,3230,1.668,1.9402037037037037e-05
30.0,3240,1.637,1.9400185185185187e-05
30.09259259259259,3250,1.7272,1.9398333333333334e-05
30.185185185185187,3260,1.5717,1.9396481481481484e-05
30.27777777777778,3270,1.6168,1.939462962962963e-05
30.37037037037037,3280,1.4726,1.939277777777778e-05
30.462962962962962,3290,1.458,1.9390925925925927e-05
30.555555555555557,3300,1.5193,1.9389074074074074e-05
30.64814814814815,3310,1.7194,1.9387222222222224e-05
30.74074074074074,3320,1.6787,1.938537037037037e-05
30.833333333333332,3330,1.6557,1.938351851851852e-05
30.925925925925927,3340,1.6324,1.9381666666666668e-05
31.01851851851852,3350,1.4958,1.9379814814814818e-05
31.11111111111111,3360,1.5529,1.9377962962962965e-05
31.203703703703702,3370,1.5899,1.9376111111111115e-05
31.296296296296298,3380,1.5868,1.937425925925926e-05
31.38888888888889,3390,1.5758,1.9372407407407408e-05
31.48148148148148,3400,1.5237,1.9370555555555558e-05
31.574074074074073,3410,1.5259,1.9368703703703705e-05
31.666666666666668,3420,1.5326,1.936685185185185e-05
31.75925925925926,3430,1.5653,1.9365000000000002e-05
31.85185185185185,3440,1.5259,1.936314814814815e-05
31.944444444444443,3450,1.6251,1.9361296296296295e-05
32.03703703703704,3460,1.5715,1.9359444444444445e-05
32.129629629629626,3470,1.55,1.9357592592592592e-05
32.22222222222222,3480,1.4014,1.9355740740740742e-05
32.31481481481482,3490,1.5684,1.935388888888889e-05
32.407407407407405,3500,1.4684,1.935203703703704e-05
32.5,3510,1.5825,1.9350185185185186e-05
32.592592592592595,3520,1.4961,1.9348333333333336e-05
32.68518518518518,3530,1.4788,1.9346481481481483e-05
32.77777777777778,3540,1.4833,1.9344629629629633e-05
32.870370370370374,3550,1.4456,1.934277777777778e-05
32.96296296296296,3560,1.5265,1.934092592592593e-05
33.05555555555556,3570,1.4447,1.9339074074074076e-05
33.148148148148145,3580,1.4524,1.9337222222222223e-05
33.24074074074074,3590,1.4924,1.9335370370370373e-05
33.333333333333336,3600,1.5658,1.933351851851852e-05
33.425925925925924,3610,1.3587,1.933166666666667e-05
33.51851851851852,3620,1.595,1.9329814814814817e-05
33.611111111111114,3630,1.4854,1.9327962962962963e-05
33.7037037037037,3640,1.4842,1.9326111111111113e-05
33.7962962962963,3650,1.4653,1.932425925925926e-05
33.888888888888886,3660,1.4708,1.932240740740741e-05
33.98148148148148,3670,1.4303,1.9320555555555557e-05
34.074074074074076,3680,1.4439,1.9318703703703704e-05
34.166666666666664,3690,1.4617,1.9316851851851854e-05
34.25925925925926,3700,1.3838,1.9315e-05
34.351851851851855,3710,1.5276,1.9313148148148147e-05
34.44444444444444,3720,1.3782,1.9311296296296297e-05
34.53703703703704,3730,1.5027,1.9309444444444444e-05
34.629629629629626,3740,1.5026,1.9307592592592594e-05
34.72222222222222,3750,1.4831,1.930574074074074e-05
34.81481481481482,3760,1.4853,1.930388888888889e-05
34.907407407407405,3770,1.4187,1.9302037037037038e-05
35.0,3780,1.414,1.9300185185185188e-05
35.092592592592595,3790,1.3005,1.9298333333333335e-05
35.18518518518518,3800,1.3329,1.9296481481481485e-05
35.27777777777778,3810,1.4184,1.929462962962963e-05
35.370370370370374,3820,1.3264,1.929277777777778e-05
35.46296296296296,3830,1.3789,1.9290925925925928e-05
35.55555555555556,3840,1.4499,1.928907407407408e-05
35.648148148148145,3850,1.5024,1.9287222222222225e-05
35.74074074074074,3860,1.4035,1.9285370370370372e-05
35.833333333333336,3870,1.3988,1.9283518518518522e-05
35.925925925925924,3880,1.4182,1.928166666666667e-05
36.01851851851852,3890,1.5324,1.9279814814814815e-05
36.111111111111114,3900,1.3218,1.9277962962962966e-05
36.2037037037037,3910,1.3069,1.9276111111111112e-05
36.2962962962963,3920,1.3332,1.927425925925926e-05
36.388888888888886,3930,1.5257,1.927240740740741e-05
36.48148148148148,3940,1.3783,1.9270555555555556e-05
36.574074074074076,3950,1.365,1.9268703703703706e-05
36.666666666666664,3960,1.2857,1.9266851851851853e-05
36.75925925925926,3970,1.4293,1.9265000000000003e-05
36.851851851851855,3980,1.3498,1.926314814814815e-05
36.94444444444444,3990,1.3804,1.9261296296296296e-05
37.03703703703704,4000,1.5328,1.9259444444444446e-05
37.129629629629626,4010,1.3315,1.9257592592592593e-05
37.22222222222222,4020,1.2837,1.9255740740740743e-05
37.31481481481482,4030,1.3903,1.925388888888889e-05
37.407407407407405,4040,1.3244,1.925203703703704e-05
37.5,4050,1.3209,1.9250185185185187e-05
37.592592592592595,4060,1.2918,1.9248333333333337e-05
37.68518518518518,4070,1.318,1.9246481481481484e-05
37.77777777777778,4080,1.301,1.9244629629629634e-05
37.870370370370374,4090,1.4009,1.924277777777778e-05
37.96296296296296,4100,1.4023,1.9240925925925927e-05
38.05555555555556,4110,1.3003,1.9239074074074077e-05
38.148148148148145,4120,1.2813,1.9237222222222224e-05
38.24074074074074,4130,1.3571,1.923537037037037e-05
38.333333333333336,4140,1.3587,1.923351851851852e-05
38.425925925925924,4150,1.2897,1.9231666666666667e-05
38.51851851851852,4160,1.2571,1.9229814814814814e-05
38.611111111111114,4170,1.3583,1.9227962962962964e-05
38.7037037037037,4180,1.358,1.922611111111111e-05
38.7962962962963,4190,1.3304,1.922425925925926e-05
38.888888888888886,4200,1.3856,1.9222407407407408e-05
38.98148148148148,4210,1.3007,1.9220555555555558e-05
39.074074074074076,4220,1.2155,1.9218703703703705e-05
39.166666666666664,4230,1.2875,1.9216851851851855e-05
39.25925925925926,4240,1.3933,1.9215e-05
39.351851851851855,4250,1.2981,1.921314814814815e-05
39.44444444444444,4260,1.2777,1.92112962962963e-05
39.53703703703704,4270,1.1891,1.9209444444444445e-05
39.629629629629626,4280,1.3784,1.9207592592592595e-05
39.72222222222222,4290,1.2142,1.9205740740740742e-05
39.81481481481482,4300,1.3138,1.9203888888888892e-05
39.907407407407405,4310,1.1748,1.920203703703704e-05
40.0,4320,1.2132,1.920018518518519e-05
40.092592592592595,4330,1.2842,1.9198333333333336e-05
40.18518518518518,4340,1.2352,1.9196481481481482e-05
40.27777777777778,4350,1.2253,1.9194629629629632e-05
40.370370370370374,4360,1.2224,1.919277777777778e-05
40.46296296296296,4370,1.2954,1.9190925925925926e-05
40.55555555555556,4380,1.275,1.9189074074074076e-05
40.648148148148145,4390,1.2697,1.9187222222222223e-05
40.74074074074074,4400,1.1696,1.918537037037037e-05
40.833333333333336,4410,1.3057,1.918351851851852e-05
40.925925925925924,4420,1.2129,1.9181666666666666e-05
41.01851851851852,4430,1.2691,1.9179814814814816e-05
41.111111111111114,4440,1.215,1.9177962962962963e-05
41.2037037037037,4450,1.1802,1.9176111111111113e-05
41.2962962962963,4460,1.2881,1.917425925925926e-05
41.388888888888886,4470,1.1957,1.917240740740741e-05
41.48148148148148,4480,1.1906,1.9170555555555557e-05
41.574074074074076,4490,1.1609,1.9168703703703707e-05
41.666666666666664,4500,1.2226,1.9166851851851854e-05
41.75925925925926,4510,1.2456,1.9165000000000004e-05
41.851851851851855,4520,1.2137,1.916314814814815e-05
41.94444444444444,4530,1.2214,1.91612962962963e-05
42.03703703703704,4540,1.2274,1.9159444444444447e-05
42.129629629629626,4550,1.2099,1.9157592592592594e-05
42.22222222222222,4560,1.1904,1.9155740740740744e-05
42.31481481481482,4570,1.2106,1.915388888888889e-05
42.407407407407405,4580,1.1618,1.9152037037037038e-05
42.5,4590,1.2296,1.9150185185185188e-05
42.592592592592595,4600,1.2418,1.9148333333333334e-05
42.68518518518518,4610,1.1862,1.914648148148148e-05
42.77777777777778,4620,1.1678,1.914462962962963e-05
42.870370370370374,4630,1.1302,1.9142777777777778e-05
42.96296296296296,4640,1.1057,1.9140925925925928e-05
43.05555555555556,4650,1.1702,1.9139074074074075e-05
43.148148148148145,4660,1.1553,1.9137222222222225e-05
43.24074074074074,4670,1.102,1.913537037037037e-05
43.333333333333336,4680,1.0652,1.913351851851852e-05
43.425925925925924,4690,1.3091,1.913166666666667e-05
43.51851851851852,4700,1.2497,1.9129814814814815e-05
43.611111111111114,4710,1.2134,1.9127962962962965e-05
43.7037037037037,4720,1.218,1.9126111111111112e-05
43.7962962962963,4730,1.1248,1.9124259259259262e-05
43.888888888888886,4740,1.1416,1.912240740740741e-05
43.98148148148148,4750,1.1495,1.912055555555556e-05
44.074074074074076,4760,1.1939,1.9118703703703706e-05
44.166666666666664,4770,1.1192,1.9116851851851856e-05
44.25925925925926,4780,1.1442,1.9115000000000002e-05
44.351851851851855,4790,1.1753,1.911314814814815e-05
44.44444444444444,4800,1.1313,1.91112962962963e-05
44.53703703703704,4810,1.1982,1.9109444444444446e-05
44.629629629629626,4820,1.0893,1.9107592592592593e-05
44.72222222222222,4830,1.0938,1.9105740740740743e-05
44.81481481481482,4840,1.0557,1.910388888888889e-05
44.907407407407405,4850,1.0541,1.9102037037037036e-05
45.0,4860,1.1402,1.9100185185185186e-05
45.092592592592595,4870,1.1372,1.9098333333333333e-05
45.18518518518518,4880,1.1926,1.9096481481481483e-05
45.27777777777778,4890,1.0487,1.909462962962963e-05
45.370370370370374,4900,1.1035,1.909277777777778e-05
45.46296296296296,4910,1.0804,1.9090925925925927e-05
45.55555555555556,4920,1.0805,1.9089074074074077e-05
45.648148148148145,4930,1.0352,1.9087222222222224e-05
45.74074074074074,4940,1.1322,1.9085370370370374e-05
45.833333333333336,4950,1.1183,1.908351851851852e-05
45.925925925925924,4960,1.125,1.9081666666666667e-05
46.01851851851852,4970,1.1374,1.9079814814814817e-05
46.111111111111114,4980,1.0215,1.9077962962962964e-05
46.2037037037037,4990,1.0943,1.9076111111111114e-05
46.2962962962963,5000,1.151,1.907425925925926e-05
46.388888888888886,5010,1.1024,1.907240740740741e-05
46.48148148148148,5020,1.074,1.9070555555555558e-05
46.574074074074076,5030,1.0271,1.9068703703703704e-05
46.666666666666664,5040,1.084,1.9066851851851855e-05
46.75925925925926,5050,1.0271,1.9065e-05
46.851851851851855,5060,1.0772,1.9063148148148148e-05
46.94444444444444,5070,1.1627,1.9061296296296298e-05
47.03703703703704,5080,1.0371,1.9059444444444445e-05
47.129629629629626,5090,1.0915,1.905759259259259e-05
47.22222222222222,5100,1.1555,1.905574074074074e-05
47.31481481481482,5110,0.9998,1.905388888888889e-05
47.407407407407405,5120,1.0757,1.905203703703704e-05
47.5,5130,1.0141,1.9050185185185185e-05
